seq_id,query,gtdb,domain,phylum,class,order,family,genus,species
a22ba68f4531d2ccb9ee1c0e558b64f5,RS_GCF_000154065.1,RS_GCF_000154065.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena
c107e1077edca84be3e533947cba8fe1,RS_GCF_001280875.1,RS_GCF_001280875.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Sellimonas,s__Sellimonas intestinalis
ee2677cd6efcef74fde27acc7156098a,f__Lachnospiraceae,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA,NA
4160c774ef367144a74e99c967d008c2,RS_GCF_001312505.1,RS_GCF_001312505.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter faecis
56bb9470c17d3565d913129d4e294fed,RS_GCF_000169235.1,RS_GCF_000169235.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea,s__Dorea formicigenerans
ceba37befaa3bfddc9d2b8e5bb71ab17,RS_GCF_003481005.1,RS_GCF_003481005.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eisenbergiella,s__Eisenbergiella sp900066775
4f64c1d115949f5c68af6576484677ca,GB_GCA_000437595.1,GB_GCA_000437595.1,d__Bacteria,p__Firmicutes_A,c__Clostridia_A,o__Christensenellales,f__CAG-74,g__UBA11524,s__UBA11524 sp000437595
a0b9df3b1e4ce8d0b8ca4ecaf217bdf7,GB_GCA_000438155.1,GB_GCA_000438155.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-95,s__CAG-95 sp000438155
0d9899ee54b6c33835e9713fa7690ef7,GB_GCA_001916965.1,GB_GCA_001916965.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__COE1,s__COE1 sp001916965
a8fe43ae115f1ef40ccae826a4911bad,RS_GCF_001404875.1,RS_GCF_001404875.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena_B
235c2ac239019fa57eeab9b64431ee89,GB_GCA_002350845.1,GB_GCA_002350845.1,d__Bacteria,p__Firmicutes_A,c__Clostridia_A,o__Christensenellales,f__CAG-74,g__UBA2943,s__UBA2943 sp002350845
ebb631bdff79b3074d0e378c92a8ef46,RS_GCF_000469345.1,RS_GCF_000469345.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eubacterium_I,s__Eubacterium_I ramulus
b92da4950c56fe41135705046895e4f2,GB_GCA_900544445.1,GB_GCA_900544445.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eisenbergiella,s__Eisenbergiella sp900544445
1ac4397430b1ec3f890c707f6cf81215,RS_GCF_001405555.1,RS_GCF_001405555.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Fusicatenibacter,s__Fusicatenibacter saccharivorans
eb07e6380013e6b54e6b1cdbae398e57,RS_GCF_000154065.1,RS_GCF_000154065.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena
4bbc1641fdc73fe6f9d50f77cdc99f10,RS_GCF_001405555.1,RS_GCF_001405555.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Fusicatenibacter,s__Fusicatenibacter saccharivorans
d81edfcea201d48af2b0baab4d787084,RS_GCF_001405555.1,RS_GCF_001405555.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Fusicatenibacter,s__Fusicatenibacter saccharivorans
013cdbe05c9dd233cc11a011ea17a006,f__Lachnospiraceae,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA,NA
e14ec8872221a67084f985ea1662e3cd,GB_GCA_001916965.1,GB_GCA_001916965.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__COE1,s__COE1 sp001916965
c6b5e4b62b565aca1d3dbb76e55e6a2c,RS_GCF_000154245.1,RS_GCF_000154245.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Coprococcus,s__Coprococcus sp000154245
b82541b96b700579e163cc00d540600f,RS_GCF_000155205.1,RS_GCF_000155205.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter lactaris
49a92df5b5a43be0ef74f0211d0b99f1,RS_GCF_000020605.1,RS_GCF_000020605.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Agathobacter,s__Agathobacter rectalis
a06c3bfe99fc685ed65ba8561d3d17c9,RS_GCF_003478035.1,RS_GCF_003478035.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-81,s__CAG-81 sp900066785
49138704867288fd95f556bda8a9f071,RS_GCF_003490145.1,RS_GCF_003490145.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-95,s__CAG-95 sp900066375
4b648051e850c9e4fdce2fd4ea56f0c6,RS_GCF_000469345.1,RS_GCF_000469345.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eubacterium_I,s__Eubacterium_I ramulus
b8e88b35d892d12ca07add1db3c66c63,RS_GCF_001405555.1,RS_GCF_001405555.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Fusicatenibacter,s__Fusicatenibacter saccharivorans
cbcd732cd59286d1c6b52b2014e6b7e0,RS_GCF_000225345.1,RS_GCF_000225345.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia,s__Roseburia hominis
81a84c946ec02c5910949f3db2a72b07,RS_GCF_003011855.2,RS_GCF_003011855.2,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Ruminococcus_A,s__Ruminococcus_A sp003011855
01b2a6e96a09b4e4268ff0b141dad907,GB_GCA_001304855.1,GB_GCA_001304855.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Enterocloster,s__Enterocloster sp001304855
c45f8b0fb0fcd4e2c89597464bd636a6,GB_GCA_900544445.1,GB_GCA_900544445.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eisenbergiella,s__Eisenbergiella sp900544445
1f780911414a8a5fd1d852c6bc6c7541,GB_GCA_900545585.1,GB_GCA_900545585.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-83,s__CAG-83 sp900545585
77290302ba4435ab5ae8c499f0fad87f,RS_GCF_000169235.1,RS_GCF_000169235.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea,s__Dorea formicigenerans
cc59b6afd229a5bd37a6cb9a0ded754e,RS_GCF_003461955.1,RS_GCF_003461955.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A sp900066335
d3875b8c6c1788578a0e6d2216532fb7,RS_GCF_000154065.1,RS_GCF_000154065.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena
f409e92176a1879ca56a8f3d261f6619,RS_GCF_003481745.1,RS_GCF_003481745.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia,s__Blautia stercoris
bfcbc323601165e0861f24a8036fc570,RS_GCF_000154245.1,RS_GCF_000154245.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Coprococcus,s__Coprococcus sp000154245
ed9c1f8689f11c544b9409f7e5de6dce,RS_GCF_000020605.1,RS_GCF_000020605.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Agathobacter,s__Agathobacter rectalis
f364b68d2eef40e584a438e020083d45,RS_GCF_000154065.1,RS_GCF_000154065.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena
38707bdda064b35a09e7e37d5b6e213e,GB_GCA_900554455.1,GB_GCA_900554455.1,d__Bacteria,p__Actinobacteriota,c__Coriobacteriia,o__Coriobacteriales,f__Coriobacteriaceae,g__Collinsella,s__Collinsella sp900554455
c2603289c54308ae74ea994415df8cc9,GB_GCA_000437595.1,GB_GCA_000437595.1,d__Bacteria,p__Firmicutes_A,c__Clostridia_A,o__Christensenellales,f__CAG-74,g__UBA11524,s__UBA11524 sp000437595
be6f1c0e6515826141ba484524f5922f,RS_GCF_900120345.1,RS_GCF_900120345.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnoclostridium_B,s__Lachnoclostridium_B phocaeensis
0f8c0cfdef92589137d586ba6757fe54,o__Oscillospirales,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,NA,NA,NA
8b1a6d1a2ff2a170cded9309de4bf0ae,RS_GCF_000154065.1,RS_GCF_000154065.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena
a3cfc37eea66a594695e16de567436be,GB_GCA_900549665.1,GB_GCA_900549665.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__UBA2882,s__UBA2882 sp900549665
9fe8671fb6b1bc82af0f4caa198b789b,GB_GCA_000210015.1,GB_GCA_000210015.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A obeum_B
7fe4cc516f70c41cb4869b766eb61f47,RS_GCF_900312975.1,RS_GCF_900312975.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Massilistercora,s__Massilistercora timonensis
91eaeb2c01e2ad69f99ddca3bd7f479a,f__Lachnospiraceae,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA,NA
8dfdef9058840a2f1a4517a2d5466006,RS_GCF_000169235.1,RS_GCF_000169235.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea,s__Dorea formicigenerans
c035f3df00ddefab37277ff4cbe9c67c,RS_GCF_000225345.1,RS_GCF_000225345.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia,s__Roseburia hominis
d9eabeaa06cc5531dbd739e8ce0e37ee,RS_GCF_001312505.1,RS_GCF_001312505.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter faecis
6224990246e16f677138648af6b88a7a,RS_GCF_000196555.1,RS_GCF_000196555.1,d__Bacteria,p__Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Bifidobacteriaceae,g__Bifidobacterium,s__Bifidobacterium longum
b551c558ded190fd10bcac5fe86e7603,RS_GCF_000155205.1,RS_GCF_000155205.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter lactaris
3fb9243dcb87e7ae354a6ff34bb3943c,RS_GCF_003480315.1,RS_GCF_003480315.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__UBA9502,s__UBA9502 sp003480315
fddeaaa78558a566af70ba6ca58f2a8f,GB_GCA_001916965.1,GB_GCA_001916965.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__COE1,s__COE1 sp001916965
9cb1cd43cae6f0b53fb512d37d047bb4,GB_GCA_900066505.1,GB_GCA_900066505.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A sp900066505
c36e7382cb41d7cb5bfcaba2c9a03419,RS_GCF_001704155.1,RS_GCF_001704155.1,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,s__Stenotrophomonas rhizophila_A
e6893ffe2808b5a1598cb28ff8ce29cd,RS_GCF_003474435.1,RS_GCF_003474435.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A sp003474435
45b4facb6be306291a611a52e08efbce,RS_GCF_001487165.1,RS_GCF_001487165.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A massiliensis
1436d8c72eea74cf6d74115479c92ebe,g__Agathobacter,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Agathobacter,g__Agathobacter.sp
2e497f25f923558fcfc2d5558aef878a,RS_GCF_000225345.1,RS_GCF_000225345.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia,s__Roseburia hominis
7857b4a067cb5c06d360e9cd32d12349,RS_GCF_000153905.1,RS_GCF_000153905.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A obeum
fd85b60a9f57a3860d692ee1c85a2502,GB_GCA_900066505.1,GB_GCA_900066505.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A sp900066505
45be1dcad664ebb8b82659810f37c269,RS_GCF_000155875.1,RS_GCF_000155875.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Bariatricus,s__Bariatricus comes
cb33b4c9cf2f0fa9ae2bd1966f6924da,RS_GCF_000153905.1,RS_GCF_000153905.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A obeum
fccf67d468be58ec3edbb8d562e218e5,RS_GCF_001487165.1,RS_GCF_001487165.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A massiliensis
741398a2fee8a65e297de753aeb80d66,GB_GCA_900544445.1,GB_GCA_900544445.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eisenbergiella,s__Eisenbergiella sp900544445
70418f9d7272faebc096eeead424c9f9,GB_GCA_900066505.1,GB_GCA_900066505.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A sp900066505
0566d87dc2d19cc23f51c9d2f76fe9ba,GB_GCA_000438155.1,GB_GCA_000438155.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-95,s__CAG-95 sp000438155
005eb656af52ea14bd4f546e7543029e,RS_GCF_000169235.1,RS_GCF_000169235.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea,s__Dorea formicigenerans
f02faf7cb784e0be30826559138ccf75,RS_GCF_002999035.1,RS_GCF_002999035.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Vallitaleaceae,g__W11650,s__W11650 sp002999035
460f84663610e52ece9fe4beebf378fc,RS_GCF_003435055.1,RS_GCF_003435055.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Marvinbryantia,s__Marvinbryantia sp900066075
5a0caa45bee40da9a115b70775ab244e,RS_GCF_000169235.1,RS_GCF_000169235.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea,s__Dorea formicigenerans
9d1529303d94960421c7a605e9f33695,GB_GCA_003507655.1,GB_GCA_003507655.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__UBA11774,s__UBA11774 sp003507655
89d4426e1dd9764e545186711d51acd8,RS_GCF_000225345.1,RS_GCF_000225345.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia,s__Roseburia hominis
1012b11978e82b5ea350132631c5c8a5,RS_GCF_001404875.1,RS_GCF_001404875.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena_B
b869f47ab9a963263077a5864a102162,RS_GCF_001404875.1,RS_GCF_001404875.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena_B
0abd0f94d59f22fbe76a8e790d22ba30,GB_GCA_900541345.1,GB_GCA_900541345.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A sp900541345
7d260cfdd854f9136abf28ea6359a3cd,RS_GCF_000155205.1,RS_GCF_000155205.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter lactaris
bb6edd570d65affabb5ebf5214c5e1d5,g__Agathobacter,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Agathobacter,g__Agathobacter.sp
c96c4039d563f6dd977d444316e0eb70,GB_GCA_900539175.1,GB_GCA_900539175.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__UBA5416,s__UBA5416 sp900539175
ac586331c5eea99ed7472160dea0d356,RS_GCF_003480145.1,RS_GCF_003480145.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A faecis
2e7f66ce0a564015316de79f761809c9,RS_GCF_000169235.1,RS_GCF_000169235.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea,s__Dorea formicigenerans
18b1026eab8ed9037598607c5a675a9b,GB_GCA_900541955.1,GB_GCA_900541955.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia,s__Blautia sp900541955
3154cee602148f3b3380aa0f32a389f8,RS_GCF_003461955.1,RS_GCF_003461955.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A sp900066335
8acf1e841dac77ba4da00ed669ffef51,RS_GCF_000155205.1,RS_GCF_000155205.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter lactaris
c365562eaecc80cda6db216969f1b4d6,o__Oscillospirales,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,NA,NA,NA
94f27817a5f3add455a3e49ac203ac0d,RS_GCF_003461955.1,RS_GCF_003461955.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A sp900066335
72dad525c712a410b65703e9e0bc66af,RS_GCF_003480435.1,RS_GCF_003480435.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-81,s__CAG-81 sp900066055
3c512a29e034e490b0e3e3f90f56e0c7,RS_GCF_000153905.1,RS_GCF_000153905.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A obeum
03099fc83754b6d9e6ef2b9d0e722522,RS_GCF_900120155.1,RS_GCF_900120155.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter sp900120155
36b90d4193db7d4bba8496d256ee7cc9,RS_GCF_000169235.1,RS_GCF_000169235.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea,s__Dorea formicigenerans
15cdcac42e43b81887bda406d466021e,GB_GCA_000437595.1,GB_GCA_000437595.1,d__Bacteria,p__Firmicutes_A,c__Clostridia_A,o__Christensenellales,f__CAG-74,g__UBA11524,s__UBA11524 sp000437595
de27eb0b16763e83eb98f802171ccdcb,RS_GCF_003479605.1,RS_GCF_003479605.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__RUG115,s__RUG115 sp900066395
a79fd715cda22d27a4a48ddb7e7cfe27,RS_GCF_001405555.1,RS_GCF_001405555.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Fusicatenibacter,s__Fusicatenibacter saccharivorans
cd0a0284d4921917f3d61e691d780e33,RS_GCF_001312505.1,RS_GCF_001312505.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter faecis
ee324504867811b62be9e6612e5add46,RS_GCF_000153905.1,RS_GCF_000153905.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A obeum
ee0426cebddab96aade4df386b19bec9,GB_GCA_900066355.1,GB_GCA_900066355.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A sp900066355
f0ccc26fbcdac60d1fdf6b3c7ef7adc5,RS_GCF_900120155.1,RS_GCF_900120155.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter sp900120155
5af05f41b22734661b2d9e0b82f90fe9,RS_GCF_000153925.1,RS_GCF_000153925.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter torques
e1bb638c261cce821e323fee98b0925b,GB_GCA_900066385.1,GB_GCA_900066385.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Anaerosacchariphilus,s__Anaerosacchariphilus sp900066385
3353f38667582ecaf353356338c85f2c,GB_GCA_000210015.1,GB_GCA_000210015.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A obeum_B
419386c80e6cd51a82764a380a2cfca7,RS_GCF_000225345.1,RS_GCF_000225345.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia,s__Roseburia hominis
53238fc67807dc6816392cacd2dfdde6,RS_GCF_000484655.1,RS_GCF_000484655.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A wexlerae
0b02c19bc2a097ef6e3ef6d3c7b057ee,RS_GCF_003481335.1,RS_GCF_003481335.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-127,s__CAG-127 sp900319515
114e6719788c883541e04842136003a2,RS_GCF_000469345.1,RS_GCF_000469345.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eubacterium_I,s__Eubacterium_I ramulus
cf2c1bda9687c0441bb7d19edf82a982,RS_GCF_003481005.1,RS_GCF_003481005.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eisenbergiella,s__Eisenbergiella sp900066775
2b5425330075ad7937773b1cfbd93bed,RS_GCF_000154065.1,RS_GCF_000154065.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena
32894c8e4226292e3d717fbccda7a13f,RS_GCF_000153925.1,RS_GCF_000153925.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter torques
f06d85673dd2d79ba1f7af316b36736b,RS_GCF_001405555.1,RS_GCF_001405555.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Fusicatenibacter,s__Fusicatenibacter saccharivorans
3c53a636efb5a07c465b92ed41cf1df8,c__Clostridia,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,NA,NA,NA,NA
74381795f49aaaa90f6d9e99eb2a215f,GB_GCA_900548125.1,GB_GCA_900548125.1,d__Bacteria,p__Firmicutes_A,c__Clostridia_A,o__Christensenellales,f__CAG-74,g__SFFH01,s__SFFH01 sp900548125
751502031afec35d49d3dbbe998d06bd,RS_GCF_000020605.1,RS_GCF_000020605.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Agathobacter,s__Agathobacter rectalis
f246f37f5a989653305577af87f9e348,GB_GCA_004557805.1,GB_GCA_004557805.1,d__Bacteria,p__Firmicutes_A,c__Clostridia_A,o__Christensenellales,f__CAG-74,g__SFFS01,s__SFFS01 sp004557805
b522fcc9e0317f23d4fd5e235d2f10c8,RS_GCF_000155875.1,RS_GCF_000155875.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Bariatricus,s__Bariatricus comes
213ba364990292987729b54015364ad2,RS_GCF_000169235.1,RS_GCF_000169235.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea,s__Dorea formicigenerans
8051616a55d1b525fa23aa7ed78cdc4d,RS_GCF_000155875.1,RS_GCF_000155875.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Bariatricus,s__Bariatricus comes
36ba994652749ac906e5356e4411422f,RS_GCF_000155875.1,RS_GCF_000155875.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Bariatricus,s__Bariatricus comes
e64a1e697508a3f5c7ebb5959161e936,RS_GCF_000155875.1,RS_GCF_000155875.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Bariatricus,s__Bariatricus comes
