id	name	domain	phylum	class	order	family	genus	species
10036e06b250b7624c5b886014e3b2ec	Prevotella oralis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	oralis
91a5346f6aff3f8ab3697fa85302f7c7	Agathobaculum butyriciproducens	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	butyriciproducens
13a6aad059dcd26726d9d2d67f779f07	Unclassified NSJ-32	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	UBA1390	NSJ-32	NA
1cb77e221d5cb55890ec2d5df05e0326	Unclassified Muribaculaceae	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA
7b47332e61566bbd37d3fb9105d442e0	Unclassified Lachnospiraceae	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
391cb988b38376256888dd4935dd64f5	Unclassified Bifidobacterium	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	NA
2006f0e1e649b149953efd8a5e18d49d	Unclassified Helicobacteraceae	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	NA	NA
53ce252658bde2080c0ea32fd9c4554d	Unclassified Enterobacteriaceae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA
e10771a6920bcf2fc8e0df1fb0c13d07	CAG-495 sp000436375	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-239	CAG-495	sp000436375
dde7f33739eee82d21bb1866589bddc8	Unclassified Prevotella	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
7127fd2f4dddf85e16860afaf851ad99	Unclassified Prevotella	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
434497b19396b00c0677f7aecfd4cc08	1XD42-69 sp014287635	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	1XD42-69	sp014287635
c6b387bc1fac8b178dceeb22e2d6e632	Unclassified Ruthenibacterium	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruthenibacterium	NA
58460e15e39b77281ceb991abd7798d3	Unclassified Fusobacterium	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	NA
c1a62e5b73ffa43e070cc94bd919a062	Unclassified Streptococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
9b5bc9dc089ec4aad6c35750a360fc85	Unclassified Alistipes	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA
ed6aa9e0dbed1887630f6d98520bb97f	Unclassified NSJ-54	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NSJ-54	NA
7aba6f1a3888061f3c83aa4d40edef40	Unclassified Peptoniphilus_A	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_A	NA
ea4c67428d1773f713c334773c50b748	Unclassified Anaerobutyricum	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	NA
935636058964e21caeffa5f7b9611e09	Lachnospira eligens_A	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	eligens_A
ace0d6dafb211432edd1605674391bb9	Unclassified Rothia	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	NA
97218fc382c1cc41473f7f2012cd8133	Unclassified UBA10677	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-552	UBA10677	NA
6e7acf71cfd8a0a38fc658e58b2ba90f	Unclassified Gabonibacter	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Gabonibacter	NA
b6ebcc56b4bccfd9f259c274bd121479	Unclassified RUG13077	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	RUG13077	NA
ea75f4f1ea5562e41509d2dcf00d2b27	Unclassified Bilophila	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	NA
fd2d8f85847180b5bb5bebe48aa24dec	Unclassified Fusicatenibacter	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA
b55c18fa90f62aa7406dc6466405f21f	Unclassified Ezakiella	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Ezakiella	NA
59d928ee5430ccfb2b7a1bb91cfbe324	Unclassified Prevotella	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
371b944cfbb141f227350dab866ac143	Unclassified Akkermansia	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	NA
30e55a401a71c1e371071b22d587547a	Unclassified Dysosmobacter	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Dysosmobacter	NA
87aa370676fe55797fef53ff3ebe6bb9	Unclassified Prevotella	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
a8350956db53b9cb8e376f9406f154e3	Prevotella sp000163055	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	sp000163055
b715fe51db4e9498e34fc293390bc664	Unclassified Burkholderia	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	NA
2d30c2c53fd94f63d88b136d45aca3b0	Actinomyces sp001278845	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	sp001278845
b3e64f15a5be26a53c14ac2d48156b27	Unclassified Fusobacterium	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	NA
3327c1fdd7b3f6b846547264fe086039	Unclassified Dysosmobacter	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Dysosmobacter	NA
6fd9843eb698930e30818d77d505ed5c	Bifidobacterium animalis	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	animalis
022fe464f4f537b5ec3738d1b30726e6	Unclassified Blautia_A	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	NA
975a0831304a9bf0b52c2af99b22c243	Unclassified UBA7182	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA7182	NA
43fc875d3723ddaae253846bf8ee3ddc	Phocaeicola sp900541515	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	sp900541515
c4a2d89c9f695f82287428881a74cfb4	Unclassified TF01-11	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	TF01-11	NA
1b156a3626c51ee68eafec90c33e0734	Haemophilus_A parahaemolyticus	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Haemophilus_A	parahaemolyticus
c6e904e5e5c58f3ae346705bba77440e	Unclassified UMGS1071	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS1071	NA
e0f8191c0a9da2bd19fd77d1cd2adc61	Unclassified Christensenellales	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	NA	NA	NA
b001750d92fa6ab54a0c754b04dc2b6e	Unclassified Bacteria	Bacteria	NA	NA	NA	NA	NA	NA
35ad381a5f76ccf7f1a0d8033dba6e02	Unclassified Prevotella	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
57338ae56a7cf67a85e532b6ee6432da	Unclassified Prevotella	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
279135a44d8efea4277668a612a3fef2	Unclassified Lachnospiraceae	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
a7a681a49a78c3186241703577ccb0e9	Unclassified Pygmaiobacter	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Pygmaiobacter	NA
e91adf87848c59980e6c1d0aed490d4f	Unclassified Sporobacter	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Sporobacter	NA
708f36fc78e788a5009fd29136aa44f2	Unclassified Intestinibacter	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Intestinibacter	NA
779f6d9a0205658ccb6d1c6e03ba1941	Unclassified Prevotella	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
a584ef1f6f296781a0fe01a08dc9bd6a	Unclassified Sporobacter	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Sporobacter	NA
8f94c3622e68205e1df89df4c86aa19c	Unclassified Anaerobutyricum	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	NA
b4e6bfdac717a87fd200d75534fdf5d3	Coprobacter secundus	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Coprobacteraceae	Coprobacter	secundus
550e71b90bc5cb637f5eec9df6b88eef	Unclassified Oscillospirales	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA
1a33ac2c32618f138178c8a394ee321e	Unclassified UBA11524	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	UBA11524	NA
3dd7db18e3a3d8d19affdd6aa611fe83	Unclassified Veillonella	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	NA
3abecd5439c1ea92684377f6ba51fe93	Unclassified Clostridium	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
baa570061a4afac2b974df2746cf58b0	Unclassified Rothia	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	NA
1bc03386f5c3330dd056a6b38f3ed743	Bittarella massiliensis	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Bittarella	massiliensis
8d278be881c77f270f9250ee0f55ff8a	Unclassified Porphyromonas	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	NA
89d330894c43a5b2bf7223402c88deb0	Unclassified Lachnoclostridium_B	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium_B	NA
65f6b4e43715ff03a930e3f061c52b57	Unclassified Oscillospirales	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA
23a7757825cca0670b721939c162d219	Unclassified NSJ-63	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Christensenellaceae	NSJ-63	NA
92989bbe06b7200801ebd3208e3a5e38	Unclassified CAG-272	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	NA	NA
145751326777527915f94eb09571dd86	Unclassified Muribaculaceae	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA
8a623ddb4ded0f0b844cf76be26e5b37	Unclassified Rothia	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	NA
e1b1568df42d9591383f1e97e193a32d	Unclassified Cyanobacteriia	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA	NA
ad6277001fe9dcbbac97b60911d718b4	Unclassified Ruminococcaceae	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA
09950fe091669bff8767ecca55639e83	Unclassified Lachnospira	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	NA
31c5920efad952260d6215e69401e7e6	Unclassified UBA3263	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	UBA3263	NA
28f6e762f59a257c1b8d613a97395095	Anaerococcus lactolyticus	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Anaerococcus	lactolyticus
524467af54797c38c1926287c511059d	Unclassified Veillonella	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	NA
2f49f5909af801593e7d9cb4b2fabd61	Unclassified Ruthenibacterium	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruthenibacterium	NA
56acddbe8312fd49ead71e3733e0d58d	Unclassified Intestinimonas	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas	NA
41bf0413a581e258632773dca48e7f4c	Unclassified Oscillospiraceae	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
ba0f416161e5c29aa613b62576601b9d	Unclassified UBA11524	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	UBA11524	NA
b559c4b53fe4ed950496c07b76145504	Unclassified Prevotella	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
ea587b40e7bc63eadc37e63ec3ac249e	Unclassified Cardiobacterium	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Cardiobacterium	NA
486b2275000d8f8454f7fb20fd46c7e2	Unclassified Ruminococcus_A	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_A	NA
c1db54532321379f0d4dd538355ea661	Unclassified Duodenibacillus	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Duodenibacillus	NA
41ae99658533f5f156b5610585592a05	Unclassified Streptococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
32fb930874108ab5820b68ab1c9312b4	Unclassified Caecibacter	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Caecibacter	NA
6c1656b28b55c8955bd5b02db1b9a6df	Unclassified Clostridioides	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	NA
3d2ab3d98337c310a5c39399431fd1bd	Unclassified Proteus	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Proteus	NA
f889135f2c43218e4ddd55532ff76c3c	Prevotella oris	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	oris
42db51659c0797bec3e4a946b2ab863b	Unclassified Capnocytophaga	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	NA
c1bd7f20f2988fa5b656d92ffc5e3410	Enorma massiliensis	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma	massiliensis
c92277be20980c933626143e24b5abf8	Unclassified Prevotella	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
c55f386c09766945c7b94ab0f92958b7	Unclassified Rothia	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	NA
7d428fadea86b9f191348a235cfa6474	Unclassified UBA5905	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA5905	NA
859bc8b7e72a525aade1ec0df45fa35d	Unclassified Muribaculaceae	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA
f454eab0771e53ff8382d54460b5e737	Unclassified Oscillospiraceae	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
da658d58c096f2c9075e5e7c23bba589	Unclassified Bacteroides	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
76318b0ac62080d5b7fbbec1b794cde6	Unclassified Granulicatella	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Granulicatella	NA
21804ebfd271e011e9704121701892d8	Unclassified Actinomyces	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	NA
93b15f874f8543fe44b256434c67f3f7	Unclassified Ruminococcus_D	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_D	NA
3b78c932004135da3eb5d27fd85c8043	Unclassified Muribaculaceae	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA
cddaeb03247116709e8b4edf527662e4	Unclassified Lachnoanaerobaculum	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoanaerobaculum	NA
a2613697e6d6cc02bc530fd192f06bc9	Selenomonas sputigena	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	sputigena
f9f6d2c29406a1846e6da618176b1e21	Unclassified Prevotella	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
3d18130f4482195fcdea18c02fdd8dfb	Unclassified Prevotella	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
e44acca621c15777d7d6d40942fc5e1d	Unclassified Lachnospiraceae	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
0d45ee047b13c47a0f0cdbb78718ad56	Unclassified UMGS1994	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	UMGS1994	NA
66370d378c6e8ac69f9e52c6fa9ab9ed	Unclassified Dysosmobacter	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Dysosmobacter	NA
4820d3fa17e1d63e98a31646c0fcac31	Unclassified Treponema	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema	NA
d243b9b1c0b782aedbaa68fa5697193c	Unclassified UBA9475	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA9475	NA
09d4cd0f3d88ec974350e5001dd576cd	Unclassified CAG-217	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-217	NA
5347f6ce3e0c5c0bb6ca31b865927315	Unclassified Megasphaera	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	NA
d2d7ee24355067c8deb273989e0b0674	Unclassified CAG-74	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	NA	NA
5c277b7fe40e5452ead860625a5edfa0	Unclassified UBA1417	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA1417	NA
543ad3ea8f38419feaa0fdeda9bc2683	Unclassified Angelakisella	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Angelakisella	NA
bdd5faeb965d4686de0f907602fe867e	Unclassified Lachnospiraceae	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
4a9d0e415bdf40d60e7f4daa9a1b2831	UBA1436 sp002159705	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	UBA1436	sp002159705
b7a2c939dc4711bf0c37d423553d5f09	Unclassified Ruthenibacterium	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruthenibacterium	NA
c04e82cc3d2adba4b77c8e2dc277941b	Unclassified Bacteria	Bacteria	NA	NA	NA	NA	NA	NA
e903ffabeb6f08354df2fe81734508aa	Unclassified Acutalibacter	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacter	NA
2888d1f26959bb8ccc0be91cdc14e252	Unclassified Lachnospiraceae	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
dd3550a9bf6bf526caea5dba6719c7b7	Unclassified UBA3792	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	UBA3792	NA
0fea9f1461f85c851086869103a9b9dc	Unclassified Alistipes	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA
3c2af311275bbbed0acdd413bf7098b9	Unclassified Hydrogenoanaerobacterium	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Hydrogenoanaerobacterium	NA
3f52655e8c2234302bd3efc7a66ba50f	Unclassified UBA7182	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA7182	NA
0427965063f05d239506c13e214e6cea	Unclassified UBA10281	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UBA10281	NA
69f263722e5557770225220292c1f99b	Unclassified QANG01	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	QANG01	NA
9af81e481b8036f07c34395fb61712ec	Unclassified Ruminococcaceae	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA
fbe5f855d23b47ec4e757e0fa3818ce5	Unclassified Frankia	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Frankiaceae	Frankia	NA
1acdb60f9de0df2c6bbeb051067f4ebd	Anaerotruncus rubiinfantis	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus	rubiinfantis
6bcdc2bf8b792a45a75082a66437d89f	Unclassified Ruminococcaceae	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA
6f0286aeac741f7397c6d3606cd395ba	Unclassified CAG-272	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	NA	NA
3d424f40a4b31073f844f9debe19c408	Unclassified Acutalibacteraceae	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA
e3e5809aa3f4c546bf2143d21e4c4fa7	Unclassified Oscillospiraceae	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
3481bdc6a2a89366f073a9d46a436cf3	Unclassified UBA3402	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA3402	NA
cb6846f79d168a350b73aafda71d3c51	Unclassified Eubacterium_I	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_I	NA
2a0fd49b9d4e82bca347ba4d87539250	Parabacteroides faecis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	faecis
686b1c1752a35be01421dfdacfa244e1	CAG-485 sp002362485	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-485	sp002362485
23a038667018884011f9c52c55a4153d	Unclassified UBA1191	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1191	NA
92ee6cbc57d1f3a65d6ff06f2176e489	Unclassified Oscillospiraceae	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
c7a475cd906425c89e5f1cb135a47312	Unclassified Turicibacter	Bacteria	Firmicutes	Bacilli	Haloplasmatales_A	Turicibacteraceae	Turicibacter	NA
c26cd1e79e9cd5c6e4be6f795c6c34c1	Unclassified Ruminococcaceae	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA
64f9977a096accf9aafce83a6d08709f	Unclassified Borkfalkia	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	Borkfalkia	NA
8cb55d2735c513108d52ee29cf252ada	Unclassified Oscillospirales	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA
f675f70f53d7d62dbe60ea1d4e92c6db	Unclassified Clostridia	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
708c93bcccd864ebb40715204e12a9fd	Unclassified UBA1191	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1191	NA
95aa882d6c38b2dd063e43bc39129c30	Unclassified CAG-238	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-238	NA
389d4892dd9ae51d85f7808bd571310a	Unclassified Clostridium_Q	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_Q	NA
9e9b374d6529864ea34efacb8dac694a	Unclassified UBA11524	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	UBA11524	NA
753a880070e1dafa1a2b0f17389b5a0b	Unclassified Prevotella	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
83706970104da76b2528b23c82c19aef	Unclassified Lachnospiraceae	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
68baf6c0a24d8a4eb53ce1405fedde5f	UBA9414 sp003458885	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA9414	sp003458885
16bfaa36dbf7c90d39d6b526bdd00fa5	Unclassified CAG-417	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-417	NA
a1396da7fa42d109c5b2479bb4590f9f	Unclassified CAG-41	Bacteria	Firmicutes_A	Clostridia	Monoglobales_A	UBA1381	CAG-41	NA
e9a7dc7846ab557a1052c24345a12966	MARSEILLE-P3954 sp900604345	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	MARSEILLE-P3954	MARSEILLE-P3954	sp900604345
6937d1c5f42092a6624d457c235678ce	Unclassified Coriobacteriales	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	NA	NA	NA
05cac3f7692a07f6fcb6fea4d4c7697a	Unclassified CAG-272	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	NA	NA
651d8ca08126693d65ec3502b887b525	Unclassified UBA5026	Bacteria	Firmicutes	Bacilli	RF39	UBA660	UBA5026	NA
c8917eeb4d6eb75dd335ef22421ace12	Unclassified UBA1417	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA1417	NA
2081e8a45b69df88f6b3a5c914871247	Cardiobacterium hominis	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Cardiobacterium	hominis
536bca28d3d5384a4b1880b427e53dcc	Corynebacterium argentoratense	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	argentoratense
f02e25e8777f0fe50c46c1e75af7cac5	Unclassified Terrisporobacter	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Terrisporobacter	NA
c3c6b2280885632110be31e8852bf300	Slackia_A faecicanis	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia_A	faecicanis
8d16916dcdaa69cee304e39539b62bec	Unclassified Campylobacter_A	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_A	NA
787a4e8fea5e4ba135efb5a39deb5102	Unclassified Clostridium_Q	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_Q	NA
6a4f17d8060963780c1545fef5ffe005	Unclassified Phocaeicola	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	NA
b346732570416d97929841ae3a113a0b	Unclassified Ruminococcaceae	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA
f6e887157e17f6778c0c9410fd7baaa0	Unclassified Oscillospiraceae	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
0ef4bf3b25250984706963d34f479c12	Unclassified Flavonifractor	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Flavonifractor	NA
